supplier_id,supplier_name,business_type,food_name,food_category,prepared_qty,sold_qty,surplus_qty,price,waste_qty,created_date,weekday_name,is_weekend,festival_name,is_festival,weather,temperature,demand_score
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Vegetable Biryani,Rice,225,119,106,136.7,20,2025-08-25,Tuesday,false,,false,Cloudy,28.5,0.63
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Butter Chicken,Main,65,23,42,213.97,9,2025-08-26,Wednesday,false,,false,Cloudy,28.2,0.5
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Butter Chicken,Main,117,32,85,221,27,2025-08-27,Thursday,false,,false,Rainy,25.5,0.42
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Lemon Rice,Lunch,143,96,47,76.29,10,2025-08-28,Friday,false,,false,Sunny,29.4,0.57
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Idli Sambar,Breakfast,90,57,33,62.36,8,2025-08-29,Saturday,true,,false,Humid,30.4,0.58
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Butter Chicken,Main,736,412,324,225.62,66,2025-08-30,Sunday,true,,false,Overcast,28.7,0.71
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Office Lunch Tray,Meal,203,99,104,115.08,22,2025-08-31,Monday,false,,false,Sunny,29.6,0.55
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Veg Noodles,FastFood,255,115,140,111.63,30,2025-09-01,Tuesday,false,,false,Cloudy,27.9,0.52
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Bread Pack,Bakery,122,66,56,43.1,12,2025-09-02,Wednesday,false,,false,Cloudy,29.7,0.52
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Curd Rice,Lunch,132,94,38,71.5,7,2025-09-03,Thursday,false,,false,Overcast,30.9,0.63
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Corporate Buffet Pack,Meal,190,108,82,394.86,16,2025-09-04,Friday,false,,false,Humid,32.2,0.61
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Idli Sambar,Breakfast,45,26,19,64.18,6,2025-09-05,Saturday,true,,false,Rainy,26.6,0.52
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Paneer Fried Rice,Rice,716,351,365,125.11,115,2025-09-06,Sunday,true,,false,Rainy,28.6,0.57
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Idli Sambar,Breakfast,201,121,80,60.75,17,2025-09-07,Monday,false,,false,Sunny,28.9,0.55
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Biryani Mix Platter,Rice,208,67,141,356.71,31,2025-09-08,Tuesday,false,,false,Humid,31.8,0.5
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Bread Pack,Bakery,65,32,33,47.53,7,2025-09-09,Wednesday,false,,false,Humid,30.3,0.47
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Idli Sambar,Breakfast,86,50,36,55.83,8,2025-09-10,Thursday,false,,false,Humid,29.9,0.53
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Curd Rice,Lunch,146,93,53,70.76,11,2025-09-11,Friday,false,,false,Overcast,28.6,0.56
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Paneer Fried Rice,Rice,57,22,35,124.07,12,2025-09-12,Saturday,true,,false,Rainy,27.6,0.47
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Chapati Kurma,Dinner,698,524,174,95.18,33,2025-09-13,Sunday,true,,false,Overcast,31.2,0.78
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Veg Noodles,FastFood,181,110,71,104.69,13,2025-09-14,Monday,false,,false,Sunny,30,0.68
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Paneer Fried Rice,Rice,243,87,156,135.22,36,2025-09-15,Tuesday,false,,false,Cloudy,30.4,0.44
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Chicken Biryani,Rice,97,20,77,175.39,26,2025-09-16,Wednesday,false,,false,Rainy,29.3,0.33
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Butter Chicken,Main,88,25,63,219.38,15,2025-09-17,Thursday,false,,false,Humid,29.9,0.43
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Curd Rice,Lunch,167,112,55,75.92,11,2025-09-18,Friday,false,,false,Cloudy,28.6,0.59
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Bread Pack,Bakery,48,34,14,54.9,3,2025-09-19,Saturday,true,,false,Overcast,31.3,0.68
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Butter Chicken,Main,692,381,311,220.77,64,2025-09-20,Sunday,true,,false,Overcast,31.3,0.7
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Chicken Biryani,Rice,183,60,123,174.83,38,2025-09-21,Monday,false,,false,Rainy,29.2,0.45
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Paneer Fried Rice,Rice,271,119,152,129.98,33,2025-09-22,Tuesday,false,,false,Overcast,29.2,0.52
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Chapati Kurma,Dinner,76,37,39,91.11,8,2025-09-23,Wednesday,false,,false,Cloudy,30.3,0.52
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Vegetable Biryani,Rice,109,47,62,134.61,13,2025-09-24,Thursday,false,,false,Sunny,29.4,0.53
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Butter Chicken,Main,139,74,65,213.55,12,2025-09-25,Friday,false,,false,Overcast,30.2,0.68
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Office Lunch Tray,Meal,106,53,53,113.33,13,2025-09-26,Saturday,true,,false,Cloudy,30.1,0.56
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Wedding Sweets Mix,Dessert,685,514,171,182.62,35,2025-09-27,Sunday,true,,false,Sunny,30.7,0.7
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,School Meal Set,Meal,243,131,112,75.98,24,2025-09-28,Monday,false,,false,Sunny,28.9,0.52
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Biryani Mix Platter,Rice,205,90,115,347.47,22,2025-09-29,Tuesday,false,,false,Sunny,31.3,0.62
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Vegetable Biryani,Rice,57,30,27,139.44,5,2025-09-30,Wednesday,false,,false,Overcast,30.9,0.63
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Bread Pack,Bakery,132,66,66,44.21,20,2025-10-01,Thursday,false,,false,Rainy,28.4,0.48
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Paneer Fried Rice,Rice,197,98,99,126.31,28,2025-10-02,Friday,false,,false,Rainy,27.4,0.58
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Mutton Curry,Main,52,29,23,276.78,5,2025-10-03,Saturday,true,,false,Humid,32.1,0.64
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Chicken Biryani,Rice,687,350,337,180.36,102,2025-10-04,Sunday,true,,false,Rainy,27.1,0.63
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Chapati Kurma,Dinner,238,167,71,84.28,12,2025-10-05,Monday,false,,false,Overcast,31.4,0.73
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Corporate Buffet Pack,Meal,219,114,105,394.26,30,2025-10-06,Tuesday,false,,false,Rainy,26.5,0.56
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Corporate Buffet Pack,Meal,107,57,50,398.85,14,2025-10-07,Wednesday,false,,false,Rainy,27.2,0.57
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Chapati Kurma,Dinner,128,49,79,94.06,25,2025-10-08,Thursday,false,,false,Rainy,28.2,0.41
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Vegetable Biryani,Rice,198,91,107,141.58,22,2025-10-09,Friday,false,,false,Cloudy,29.7,0.56
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Butter Chicken,Main,82,43,39,217.34,8,2025-10-10,Saturday,true,,false,Humid,32.3,0.67
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Curd Rice,Lunch,702,597,105,68.48,20,2025-10-11,Sunday,true,,false,Cloudy,29,0.77
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Chicken Biryani,Rice,197,99,98,182.69,19,2025-10-12,Monday,false,,false,Overcast,29.6,0.62
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Chapati Kurma,Dinner,231,122,109,84.99,23,2025-10-13,Tuesday,false,,false,Overcast,29.6,0.56
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Paneer Fried Rice,Rice,62,22,40,128.14,13,2025-10-14,Wednesday,false,,false,Rainy,28.9,0.44
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Lemon Rice,Lunch,138,88,50,67.26,11,2025-10-15,Thursday,false,,false,Cloudy,29,0.54
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Paneer Fried Rice,Rice,155,76,79,132.85,16,2025-10-16,Friday,false,,false,Overcast,29.3,0.57
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Curd Rice,Lunch,80,62,18,70.33,4,2025-10-17,Saturday,true,,false,Cloudy,27.6,0.69
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Paneer Fried Rice,Rice,722,440,282,124.33,59,2025-10-18,Sunday,true,,false,Humid,29.7,0.69
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,School Meal Set,Meal,206,144,62,83.35,11,2025-10-19,Monday,false,,false,Overcast,29.3,0.68
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Bread Pack,Bakery,571,423,148,49.41,48,2025-10-20,Tuesday,false,Diwali,true,Rainy,27.7,0.72
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Chicken Biryani,Rice,98,46,52,177.59,10,2025-10-21,Wednesday,false,,false,Overcast,30.1,0.59
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Lemon Rice,Lunch,105,69,36,72.02,10,2025-10-22,Thursday,false,,false,Rainy,27.2,0.56
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Biryani Mix Platter,Rice,143,66,77,356.73,15,2025-10-23,Friday,false,,false,Overcast,29.3,0.64
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Paneer Fried Rice,Rice,67,51,16,127.78,3,2025-10-24,Saturday,true,,false,Sunny,31.3,0.84
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Bread Pack,Bakery,716,587,129,47.06,24,2025-10-25,Sunday,true,,false,Overcast,31.1,0.8
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Veg Noodles,FastFood,204,118,86,109.99,16,2025-10-26,Monday,false,,false,Sunny,30.7,0.65
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Egg Puff,Bakery,264,127,137,33.8,42,2025-10-27,Tuesday,false,,false,Rainy,26.9,0.48
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Office Lunch Tray,Meal,75,38,37,113.65,8,2025-10-28,Wednesday,false,,false,Cloudy,29.1,0.56
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Paneer Fried Rice,Rice,117,50,67,134.99,15,2025-10-29,Thursday,false,,false,Cloudy,29,0.51
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Chapati Kurma,Dinner,142,60,82,83.77,26,2025-10-30,Friday,false,,false,Rainy,28.6,0.45
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Curd Rice,Lunch,66,57,9,75.05,2,2025-10-31,Saturday,true,,false,Sunny,25.8,0.79
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Chicken Biryani,Rice,722,520,202,180.48,35,2025-11-01,Sunday,true,,false,Sunny,27.2,0.84
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Curd Rice,Lunch,182,137,45,70.25,8,2025-11-02,Monday,false,,false,Cloudy,26,0.67
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Tandoori Chicken,Main,270,143,127,252.15,24,2025-11-03,Tuesday,false,,false,Sunny,24.7,0.65
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Vegetable Biryani,Rice,67,29,38,134.7,11,2025-11-04,Wednesday,false,,false,Rainy,22.6,0.53
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Veg Noodles,FastFood,129,70,59,112.7,12,2025-11-05,Thursday,false,,false,Overcast,26.9,0.61
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Bread Pack,Bakery,177,94,83,44.97,18,2025-11-06,Friday,false,,false,Humid,26.9,0.51
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Mutton Curry,Main,67,44,23,274.54,5,2025-11-07,Saturday,true,,false,Overcast,25.1,0.73
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Wedding Sweets Mix,Dessert,740,525,215,180.39,46,2025-11-08,Sunday,true,,false,Cloudy,26,0.66
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Wedding Sweets Mix,Dessert,193,95,98,176.28,31,2025-11-09,Monday,false,,false,Rainy,24.4,0.44
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Egg Puff,Bakery,240,163,77,34.4,14,2025-11-10,Tuesday,false,,false,Overcast,25,0.68
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Chicken Biryani,Rice,119,51,68,183.26,14,2025-11-11,Wednesday,false,,false,Humid,27.7,0.55
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Veg Noodles,FastFood,94,60,34,105.71,6,2025-11-12,Thursday,false,,false,Sunny,25,0.71
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Butter Chicken,Main,181,107,74,217.35,12,2025-11-13,Friday,false,,false,Overcast,25.3,0.74
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Chapati Kurma,Dinner,41,27,14,89.76,3,2025-11-14,Saturday,true,,false,Sunny,25.2,0.68
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Vegetable Biryani,Rice,702,309,393,141.29,126,2025-11-15,Sunday,true,,false,Rainy,25.4,0.54
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Mutton Curry,Main,179,84,95,283.71,20,2025-11-16,Monday,false,,false,Cloudy,24.9,0.55
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Chapati Kurma,Dinner,211,120,91,83.69,25,2025-11-17,Tuesday,false,,false,Rainy,24.5,0.6
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Chicken Biryani,Rice,99,34,65,179.15,15,2025-11-18,Wednesday,false,,false,Cloudy,25.7,0.46
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Office Lunch Tray,Meal,93,42,51,119.12,15,2025-11-19,Thursday,false,,false,Rainy,24.6,0.51
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Paneer Fried Rice,Rice,204,108,96,125.12,19,2025-11-20,Friday,false,,false,Cloudy,24.7,0.61
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Idli Sambar,Breakfast,51,41,10,56.12,2,2025-11-21,Saturday,true,,false,Overcast,24.7,0.76
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Biryani Mix Platter,Rice,721,411,310,354.68,60,2025-11-22,Sunday,true,,false,Overcast,27.2,0.75
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Bread Pack,Bakery,245,181,64,50.41,11,2025-11-23,Monday,false,,false,Sunny,26.2,0.72
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Egg Puff,Bakery,233,133,100,32.69,20,2025-11-24,Tuesday,false,,false,Cloudy,25.2,0.57
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Mutton Curry,Main,70,34,36,281.18,7,2025-11-25,Wednesday,false,,false,Sunny,26.4,0.57
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Office Lunch Tray,Meal,105,53,52,120.16,11,2025-11-26,Thursday,false,,false,Overcast,27.1,0.56
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Wedding Sweets Mix,Dessert,188,133,55,181.27,10,2025-11-27,Friday,false,,false,Overcast,25.1,0.66
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Paneer Fried Rice,Rice,98,55,43,128.48,9,2025-11-28,Saturday,true,,false,Cloudy,24.8,0.64
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Corporate Buffet Pack,Meal,744,558,186,402.28,35,2025-11-29,Sunday,true,,false,Overcast,26.4,0.79
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Corporate Buffet Pack,Meal,181,105,76,399.08,15,2025-11-30,Monday,false,,false,Sunny,25.2,0.62
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Paneer Fried Rice,Rice,213,104,109,125.99,22,2025-12-01,Tuesday,false,,false,Humid,26.7,0.57
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Corporate Buffet Pack,Meal,75,40,35,396.3,7,2025-12-02,Wednesday,false,,false,Sunny,25.9,0.58
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Veg Noodles,FastFood,90,43,47,108.8,10,2025-12-03,Thursday,false,,false,Cloudy,23.9,0.55
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Corporate Buffet Pack,Meal,177,124,53,401.15,9,2025-12-04,Friday,false,,false,Overcast,24.8,0.74
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Chicken Biryani,Rice,103,58,45,176.1,9,2025-12-05,Saturday,true,,false,Cloudy,25.6,0.68
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Wedding Sweets Mix,Dessert,748,516,232,176.61,51,2025-12-06,Sunday,true,,false,Cloudy,24.5,0.64
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Corporate Buffet Pack,Meal,201,86,115,402.32,35,2025-12-07,Monday,false,,false,Rainy,24,0.47
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Tandoori Chicken,Main,245,115,130,246.21,26,2025-12-08,Tuesday,false,,false,Overcast,26.3,0.59
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Butter Chicken,Main,117,40,77,214.39,17,2025-12-09,Wednesday,false,,false,Cloudy,26.3,0.49
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Chicken Biryani,Rice,133,74,59,185.12,11,2025-12-10,Thursday,false,,false,Overcast,27,0.68
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Office Lunch Tray,Meal,151,83,68,120.76,13,2025-12-11,Friday,false,,false,Sunny,27.4,0.61
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Idli Sambar,Breakfast,87,65,22,57.85,5,2025-12-12,Saturday,true,,false,Cloudy,25.3,0.7
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Mutton Curry,Main,724,384,340,276.92,77,2025-12-13,Sunday,true,,false,Cloudy,23.7,0.61
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Paneer Fried Rice,Rice,235,150,85,123.12,15,2025-12-14,Monday,false,,false,Sunny,25.7,0.72
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,School Meal Set,Meal,256,131,125,80.6,28,2025-12-15,Tuesday,false,,false,Cloudy,25.6,0.49
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Tandoori Chicken,Main,70,31,39,255.55,8,2025-12-16,Wednesday,false,,false,Overcast,25,0.57
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Lemon Rice,Lunch,144,122,22,71.41,4,2025-12-17,Thursday,false,,false,Overcast,25.8,0.75
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Curd Rice,Lunch,149,119,30,73.62,5,2025-12-18,Friday,false,,false,Overcast,26.3,0.72
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Office Lunch Tray,Meal,74,38,36,121.89,11,2025-12-19,Saturday,true,,false,Rainy,25.3,0.57
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Butter Chicken,Main,686,466,220,223.19,39,2025-12-20,Sunday,true,,false,Overcast,26,0.83
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Tandoori Chicken,Main,215,108,107,244.83,21,2025-12-21,Monday,false,,false,Humid,25.9,0.62
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Veg Noodles,FastFood,242,97,145,103.95,33,2025-12-22,Tuesday,false,,false,Humid,28.1,0.47
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Corporate Buffet Pack,Meal,101,48,53,397.4,11,2025-12-23,Wednesday,false,,false,Humid,28.1,0.52
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Mutton Curry,Main,97,48,49,274.08,10,2025-12-24,Thursday,false,,false,Overcast,27,0.58
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,Biryani Mix Platter,Rice,265,146,119,359.4,28,2025-12-25,Friday,false,Christmas,true,Humid,27.2,0.73
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Vegetable Biryani,Rice,85,43,42,141.29,10,2025-12-26,Saturday,true,,false,Cloudy,24.5,0.6
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Idli Sambar,Breakfast,741,571,170,64.44,34,2025-12-27,Sunday,true,,false,Overcast,25.2,0.72
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Idli Sambar,Breakfast,197,134,63,58.08,12,2025-12-28,Monday,false,,false,Overcast,25.8,0.63
31373466-0755-5d73-a853-9f55038c9929,Royal Events Catering,Caterers & Hotels,Idli Sambar,Breakfast,272,144,128,61.35,39,2025-12-29,Tuesday,false,,false,Rainy,22.8,0.48
7933b384-0fba-5867-9d8c-929b61f2acca,Golden Crust Bakery,Restaurants and Cafes,Paneer Fried Rice,Rice,98,51,47,126.86,9,2025-12-30,Wednesday,false,,false,Overcast,26.1,0.6
26fc9b4e-b524-5657-9a97-52821ba0b606,Saravana Bhavan Outlet,Restaurants and Cafes,Mutton Curry,Main,107,47,60,278.35,13,2025-12-31,Thursday,false,,false,Overcast,27.4,0.52
a6ba8fc6-3fbb-5aae-8512-9345e6825dc7,Spice Route Kitchen,Caterers & Hotels,School Meal Set,Meal,164,100,64,82.17,13,2026-01-01,Friday,false,,false,Overcast,25.3,0.59
3e0608b2-84e3-5a64-bed8-c98722b6066c,Madurai Meals Hub,Schools & Institutions,Egg Puff,Bakery,76,55,21,35.33,4,2026-01-02,Saturday,true,,false,Cloudy,25.5,0.72
8faf69d6-0238-50f2-bbe7-1345d3a7c4dd,Grand Celebration Hotel,Weddings and Parties,Mutton Curry,Main,687,405,282,277.08,60,2026-01-03,Sunday,true,,false,Overcast,25.2,0.67
256ceba6-ddcf-530f-bfa1-c7781a94c5bf,Corporate Catering Solutions,Corporate Offices & Canteens,Bread Pack,Bakery,229,131,98,48.75,20,2026-01-04,Monday,false,,false,Overcast,25.6,0.55
